vehicleId,lat,lng,dateStored,velocity,odometer,engineVoltage
6,38.0349033,23.7479649,1716380518000,0.0,0.0,0.0
6,38.0347216,23.7480516,1716380527000,5.0,0.0,0.0
6,38.0346766,23.7480533,1716380554000,0.0,0.0,0.0
6,38.0344933,23.7481733,1716380833000,6.0,0.0,0.0
6,38.034455,23.7481833,1716380836000,6.0,0.0,0.0
6,38.0345183,23.7481449,1716380847000,6.0,0.0,0.0
6,38.03461,23.7479616,1716380850000,17.0,0.0,0.0
6,38.03477,23.7478016,1716380854000,16.0,0.0,0.0
6,38.0349233,23.7476649,1716380860000,13.0,0.0,0.0
6,38.0350583,23.7477033,1716380870000,16.0,0.0,0.0
6,38.0345733,23.747915,1716380876000,5.0,0.0,0.0
6,38.0346033,23.7479199,1716380896000,0.0,0.0,0.0
6,38.0346183,23.74803,1716381020000,6.0,0.0,0.0
6,38.0347516,23.7479066,1716381030000,13.0,0.0,0.0
6,38.0346716,23.7479299,1716381034000,8.0,0.0,0.0
6,38.03465,23.7479166,1716381035000,7.0,0.0,0.0
6,38.0346399,23.7478999,1716381036000,6.0,0.0,0.0
6,38.0346766,23.7479616,1716381047000,7.0,0.0,0.0
6,38.0348233,23.7478833,1716381050000,17.0,0.0,0.0
6,38.0348649,23.7478416,1716381051000,17.0,0.0,0.0
6,38.034555,23.74797,1716382357000,0.0,0.0,0.0
6,38.034535,23.7480316,1716382362000,6.0,0.0,0.0
6,38.0345866,23.748195,1716382372000,9.0,0.0,0.0
6,38.034685,23.7480399,1716382377000,12.0,0.0,0.0
6,38.0346699,23.7480033,1716382379000,10.0,0.0,0.0
6,38.0346116,23.7477649,1716382387000,13.0,0.0,0.0
6,38.0346383,23.7477783,1716382390000,18.0,0.0,0.0
6,38.0346583,23.7477233,1716383578000,9.0,0.0,0.0
6,38.0347433,23.7477866,1716383581000,8.0,0.0,0.0
6,38.0347616,23.7478066,1716383599000,0.0,0.0,0.0
6,38.0349883,23.7479483,1716383612000,0.0,0.0,0.0
6,38.0346083,23.748115,1716383853000,4.0,0.0,0.0
6,38.034555,23.7481983,1716383857000,8.0,0.0,0.0
6,38.0344383,23.7483966,1716383866000,6.0,0.0,0.0
6,38.0344833,23.7484316,1716383871000,6.0,0.0,0.0
6,38.034555,23.748365,1716383879000,6.0,0.0,0.0
6,38.0346316,23.7481416,1716383883000,12.0,0.0,0.0
6,38.0346383,23.748075,1716383885000,11.0,0.0,0.0
6,38.0346266,23.7480616,1716383892000,8.0,0.0,0.0
6,38.0346666,23.748045,1716383901000,8.0,0.0,0.0
6,38.0347766,23.7480766,1716383915000,5.0,0.0,0.0
6,38.0345483,23.7479133,1716384275000,0.0,0.0,0.0
6,38.034525,23.7478866,1716384280000,7.0,0.0,0.0
6,38.03446,23.74794,1716384283000,10.0,0.0,0.0
6,38.03451,23.7479616,1716384296000,7.0,0.0,0.0
6,38.0346116,23.7477616,1716384299000,14.0,0.0,0.0
6,38.034645,23.7478583,1716384309000,10.0,0.0,0.0
6,38.0346683,23.7478433,1716384314000,7.0,0.0,0.0
6,38.0346416,23.7479283,1716384323000,7.0,0.0,0.0
6,38.0346233,23.7479183,1716384325000,11.0,0.0,0.0
6,38.0346483,23.7479566,1716384335000,8.0,0.0,0.0
6,38.0346233,23.7480133,1716384337000,9.0,0.0,0.0
6,38.0346233,23.7480133,1716384338000,9.0,0.0,0.0
6,38.03462,23.7481449,1716384544000,8.0,0.0,0.0
6,38.0345199,23.7483766,1716384548000,8.0,0.0,0.0
6,38.0344883,23.7484149,1716384557000,9.0,0.0,0.0
6,38.0345033,23.7484066,1716384565000,6.0,0.0,0.0
6,38.0344933,23.74843,1716384568000,13.0,0.0,0.0
6,38.034475,23.7484016,1716384577000,10.0,0.0,0.0
6,38.0344849,23.7484149,1716384578000,15.0,0.0,0.0
6,38.034515,23.7483783,1716384582000,7.0,0.0,0.0
6,38.0346633,23.7481633,1716384600000,10.0,0.0,0.0
6,38.0346333,23.74822,1716384607000,7.0,0.0,0.0
6,38.0346399,23.7482883,1716384618000,7.0,0.0,0.0
6,38.0347833,23.7481483,1716384648000,4.0,0.0,0.0
6,38.034775,23.7481383,1716384650000,6.0,0.0,0.0
6,38.03477,23.7481483,1716384651000,7.0,0.0,0.0
6,38.0347583,23.7482283,1716384664000,7.0,0.0,0.0
6,38.0347866,23.7482149,1716384670000,7.0,0.0,0.0
6,38.0348066,23.7482033,1716384681000,8.0,0.0,0.0
6,38.034805,23.7481583,1716384687000,0.0,0.0,0.0
6,38.0350016,23.7478033,1716384715000,0.0,0.0,0.0
6,38.0349833,23.7477366,1716384722000,6.0,0.0,0.0
6,38.0347566,23.74794,1716384726000,15.0,0.0,0.0
6,38.034665,23.7479666,1716384740000,7.0,0.0,0.0
6,38.0346433,23.7478733,1716384746000,9.0,0.0,0.0
6,38.0345766,23.7480066,1716384751000,7.0,0.0,0.0
6,38.0345333,23.7481899,1716384754000,10.0,0.0,0.0
6,38.0345616,23.7481999,1716384755000,8.0,0.0,0.0
6,38.0346766,23.7480333,1716384765000,6.0,0.0,0.0
6,38.034545,23.748225,1716384792000,6.0,0.0,0.0
6,38.0344716,23.7483733,1716384804000,6.0,0.0,0.0
6,38.0344583,23.7484283,1716384810000,8.0,0.0,0.0
6,38.03444,23.7484433,1716384811000,7.0,0.0,0.0
6,38.0344316,23.7484766,1716384818000,6.0,0.0,0.0
6,38.0344583,23.7484549,1716384829000,7.0,0.0,0.0
6,38.0345933,23.7482483,1716384832000,10.0,0.0,0.0
6,38.03458,23.7481916,1716384860000,7.0,0.0,0.0
6,38.0345166,23.748235,1716384865000,7.0,0.0,0.0
6,38.0345,23.7482633,1716384869000,9.0,0.0,0.0
6,38.0346083,23.748195,1716384881000,6.0,0.0,0.0
6,38.03463,23.7482016,1716384882000,9.0,0.0,0.0
6,38.0346549,23.7481633,1716384884000,10.0,0.0,0.0
